HDR,ROLLING SYSTEM DEMAND
VD,20200218005500,26836
VD,20200218010000,26791
VD,20200218010500,26481
VD,20200218011000,26593
VD,20200218011500,26715
VD,20200218012000,26636
VD,20200218012500,26525
VD,20200218013000,26365
VD,20200218013500,26312
VD,20200218014000,26291
VD,20200218014500,26222
VD,20200218015000,26183
VD,20200218015500,26090
VD,20200218020000,26237
VD,20200218020500,26248
VD,20200218021000,26076
VD,20200218021500,25850
VD,20200218022000,25738
VD,20200218022500,25735
VD,20200218023000,25676
VD,20200218023500,25697
VD,20200218024000,25679
VD,20200218024500,25636
VD,20200218025000,25666
VD,20200218025500,25770
VD,20200218030000,25711
VD,20200218030500,25307
VD,20200218031000,25341
VD,20200218031500,25480
VD,20200218032000,25304
VD,20200218032500,25149
VD,20200218033000,25142
VD,20200218033500,25213
VD,20200218034000,25262
VD,20200218034500,25362
VD,20200218035000,25387
VD,20200218035500,25392
VD,20200218040000,25312
VD,20200218040500,25075
VD,20200218041000,25108
VD,20200218041500,25165
VD,20200218042000,25177
VD,20200218042500,25187
VD,20200218043000,25195
VD,20200218043500,25396
VD,20200218044000,25340
VD,20200218044500,25276
VD,20200218045000,25085
VD,20200218045500,24939
VD,20200218050000,24928
VD,20200218050500,25323
VD,20200218051000,25544
VD,20200218051500,25719
VD,20200218052000,25729
VD,20200218052500,25823
VD,20200218053000,26171
VD,20200218053500,26202
VD,20200218054000,26194
VD,20200218054500,26265
VD,20200218055000,26362
VD,20200218055500,26439
VD,20200218060000,26780
VD,20200218060500,27927
VD,20200218061000,28402
VD,20200218061500,28679
VD,20200218062000,29147
VD,20200218062500,29531
VD,20200218063000,29896
VD,20200218063500,30452
VD,20200218064000,31054
VD,20200218064500,31307
VD,20200218065000,31607
VD,20200218065500,32051
VD,20200218070000,32521
VD,20200218070500,32987
VD,20200218071000,33321
VD,20200218071500,33726
VD,20200218072000,33957
VD,20200218072500,34300
VD,20200218073000,34420
VD,20200218073500,34591
VD,20200218074000,34816
VD,20200218074500,35089
VD,20200218075000,35228
VD,20200218075500,35294
VD,20200218080000,35383
VD,20200218080500,35625
VD,20200218081000,35958
VD,20200218081500,36090
VD,20200218082000,36132
VD,20200218082500,36398
VD,20200218083000,36440
VD,20200218083500,36474
VD,20200218084000,36600
VD,20200218084500,36554
VD,20200218085000,36568
VD,20200218085500,36729
VD,20200218090000,36775
VD,20200218090500,36827
VD,20200218091000,36814
VD,20200218091500,36768
VD,20200218092000,36727
VD,20200218092500,36795
VD,20200218093000,36845
VD,20200218093500,36823
VD,20200218094000,36773
VD,20200218094500,36723
VD,20200218095000,36619
VD,20200218095500,36525
VD,20200218100000,36476
VD,20200218100500,36199
VD,20200218101000,36224
VD,20200218101500,36188
VD,20200218102000,36061
VD,20200218102500,35961
VD,20200218103000,35847
VD,20200218103500,35804
VD,20200218104000,35874
VD,20200218104500,35842
VD,20200218105000,35763
VD,20200218105500,35661
VD,20200218110000,35488
VD,20200218110500,35670
VD,20200218111000,35579
VD,20200218111500,35458
VD,20200218112000,35468
VD,20200218112500,35327
VD,20200218113000,35317
VD,20200218113500,35393
VD,20200218114000,35385
VD,20200218114500,35335
VD,20200218115000,35369
VD,20200218115500,35362
VD,20200218120000,35567
VD,20200218120500,35498
VD,20200218121000,35519
VD,20200218121500,35554
VD,20200218122000,35541
VD,20200218122500,35586
VD,20200218123000,35599
VD,20200218123500,35479
VD,20200218124000,35449
VD,20200218124500,35497
VD,20200218125000,35551
VD,20200218125500,35556
VD,20200218130000,35609
VD,20200218130500,35703
VD,20200218131000,35767
VD,20200218131500,35775
VD,20200218132000,35831
VD,20200218132500,35830
VD,20200218133000,35893
VD,20200218133500,35823
VD,20200218134000,35840
VD,20200218134500,35831
VD,20200218135000,35851
VD,20200218135500,35973
VD,20200218140000,36164
VD,20200218140500,36304
VD,20200218141000,36336
VD,20200218141500,36352
VD,20200218142000,36269
VD,20200218142500,36385
VD,20200218143000,36529
VD,20200218143500,36799
VD,20200218144000,36794
VD,20200218144500,36717
VD,20200218145000,36818
VD,20200218145500,36877
VD,20200218150000,37055
VD,20200218150500,37307
VD,20200218151000,37416
VD,20200218151500,37596
VD,20200218152000,37724
VD,20200218152500,37819
VD,20200218153000,38048
VD,20200218153500,38053
VD,20200218154000,38267
VD,20200218154500,38301
VD,20200218155000,38455
VD,20200218155500,38552
VD,20200218160000,38552
VD,20200218160500,38580
VD,20200218161000,38559
VD,20200218161500,38628
VD,20200218162000,38775
VD,20200218162500,38952
VD,20200218163000,39147
VD,20200218163500,39159
VD,20200218164000,39426
VD,20200218164500,39654
VD,20200218165000,39893
VD,20200218165500,39928
VD,20200218170000,40124
VD,20200218170500,40217
VD,20200218171000,40405
VD,20200218171500,40622
VD,20200218172000,40868
VD,20200218172500,41244
VD,20200218173000,41481
VD,20200218173500,41863
VD,20200218174000,42149
VD,20200218174500,42216
VD,20200218175000,42401
VD,20200218175500,42402
VD,20200218180000,42402
VD,20200218180500,42436
VD,20200218181000,42420
VD,20200218181500,42409
VD,20200218182000,42326
VD,20200218182500,42154
VD,20200218183000,42212
VD,20200218183500,42191
VD,20200218184000,42084
VD,20200218184500,41847
VD,20200218185000,41673
VD,20200218185500,41567
VD,20200218190000,41338
VD,20200218190500,41318
VD,20200218191000,41431
VD,20200218191500,41464
VD,20200218192000,41359
VD,20200218192500,41144
VD,20200218193000,40962
VD,20200218193500,40785
VD,20200218194000,40663
VD,20200218194500,40280
VD,20200218195000,40024
VD,20200218195500,39575
VD,20200218200000,39323
VD,20200218200500,39250
VD,20200218201000,39048
VD,20200218201500,38681
VD,20200218202000,38388
VD,20200218202500,38151
VD,20200218203000,37876
VD,20200218203500,37565
VD,20200218204000,37242
VD,20200218204500,36940
VD,20200218205000,36784
VD,20200218205500,36638
VD,20200218210000,36430
VD,20200218210500,36335
VD,20200218211000,36122
VD,20200218211500,35830
VD,20200218212000,35445
VD,20200218212500,34876
VD,20200218213000,34602
VD,20200218213500,34222
VD,20200218214000,34078
VD,20200218214500,33775
VD,20200218215000,33386
VD,20200218215500,32999
VD,20200218220000,32697
VD,20200218220500,32363
VD,20200218221000,32292
VD,20200218221500,31930
VD,20200218222000,31375
VD,20200218222500,31005
VD,20200218223000,30610
VD,20200218223500,30539
VD,20200218224000,30275
VD,20200218224500,30177
VD,20200218225000,29789
VD,20200218225500,29462
VD,20200218230000,29146
VD,20200218230500,28682
VD,20200218231000,28507
VD,20200218231500,28348
VD,20200218232000,28183
VD,20200218232500,28131
VD,20200218233000,28060
VD,20200218233500,28007
VD,20200218234000,27949
VD,20200218234500,27913
VD,20200218235000,27848
VD,20200218235500,27709
VD,20200219000000,27607
VD,20200219000500,27349
VD,20200219001000,27196
VD,20200219001500,27178
VD,20200219002000,27317
VD,20200219002500,27331
VD,20200219003000,27372
VD,20200219003500,27348
VD,20200219004000,27343
VD,20200219004500,27334
VD,20200219005000,27303
VD,20200219005500,27282
VD,20200219010000,27440
VD,20200219010500,27738
VD,20200219011000,27865
VD,20200219011500,27876
VD,20200219012000,27823
VD,20200219012500,27857
VD,20200219013000,27833
VD,20200219013500,27771
VD,20200219014000,27648
VD,20200219014500,27577
VD,20200219015000,27548
VD,20200219015500,27499
VD,20200219020000,27412
VD,20200219020500,27361
VD,20200219021000,27243
VD,20200219021500,27139
VD,20200219022000,27110
VD,20200219022500,26957
VD,20200219023000,27000
VD,20200219023500,27074
VD,20200219024000,27149
VD,20200219024500,27078
VD,20200219025000,27094
VD,20200219025500,27093
VD,20200219030000,27004
VD,20200219030500,26733
VD,20200219031000,26605
VD,20200219031500,26409
VD,20200219032000,26224
VD,20200219032500,26101
VD,20200219033000,26109
VD,20200219033500,26105
VD,20200219034000,26235
VD,20200219034500,26328
VD,20200219035000,26293
VD,20200219035500,26214
VD,20200219040000,26106
VD,20200219040500,25676
VD,20200219041000,25466
VD,20200219041500,25458
VD,20200219042000,25461
VD,20200219042500,25393
VD,20200219043000,25343
VD,20200219043500,25406
VD,20200219044000,25414
VD,20200219044500,25434
VD,20200219045000,25444
VD,20200219045500,25389
VD,20200219050000,25398
VD,20200219050500,25652
VD,20200219051000,25735
VD,20200219051500,25795
VD,20200219052000,25948
VD,20200219052500,26143
VD,20200219053000,26243
VD,20200219053500,26529
VD,20200219054000,26990
VD,20200219054500,27233
VD,20200219055000,27484
VD,20200219055500,27603
VD,20200219060000,27786
VD,20200219060500,28654
VD,20200219061000,29228
VD,20200219061500,29724
VD,20200219062000,30414
VD,20200219062500,30959
VD,20200219063000,31469
VD,20200219063500,31788
VD,20200219064000,32448
VD,20200219064500,32846
VD,20200219065000,33095
VD,20200219065500,33457
VD,20200219070000,34194
VD,20200219070500,34887
VD,20200219071000,35190
VD,20200219071500,35503
VD,20200219072000,36095
VD,20200219072500,36530
VD,20200219073000,36693
VD,20200219073500,36837
VD,20200219074000,36782
VD,20200219074500,36912
VD,20200219075000,37031
VD,20200219075500,37244
VD,20200219080000,37460
VD,20200219080500,37857
VD,20200219081000,38070
VD,20200219081500,38175
VD,20200219082000,38316
VD,20200219082500,38344
VD,20200219083000,38486
VD,20200219083500,38616
VD,20200219084000,39036
VD,20200219084500,39137
VD,20200219085000,39136
VD,20200219085500,39300
VD,20200219090000,39383
VD,20200219090500,39332
VD,20200219091000,39405
VD,20200219091500,39499
VD,20200219092000,39539
VD,20200219092500,39534
VD,20200219093000,39529
VD,20200219093500,39443
VD,20200219094000,39425
VD,20200219094500,39401
VD,20200219095000,39437
VD,20200219095500,39411
VD,20200219100000,39431
VD,20200219100500,39559
VD,20200219101000,39653
VD,20200219101500,39673
VD,20200219102000,39599
VD,20200219102500,39629
VD,20200219103000,39561
VD,20200219103500,39444
VD,20200219104000,39594
VD,20200219104500,39651
VD,20200219105000,39521
VD,20200219105500,39471
VD,20200219110000,39539
VD,20200219110500,39528
VD,20200219111000,39485
VD,20200219111500,39462
VD,20200219112000,39487
VD,20200219112500,39725
VD,20200219113000,39799
VD,20200219113500,39829
VD,20200219114000,39703
VD,20200219114500,39427
VD,20200219115000,39526
VD,20200219115500,39585
VD,20200219120000,39692
VD,20200219120500,39859
VD,20200219121000,40067
VD,20200219121500,40064
VD,20200219122000,39968
VD,20200219122500,39988
VD,20200219123000,40029
VD,20200219123500,40144
VD,20200219124000,40169
VD,20200219124500,40158
VD,20200219125000,40013
VD,20200219125500,39822
VD,20200219130000,39790
VD,20200219130500,39860
VD,20200219131000,39911
VD,20200219131500,39956
VD,20200219132000,40053
VD,20200219132500,40242
VD,20200219133000,40235
VD,20200219133500,39990
VD,20200219134000,39950
VD,20200219134500,40031
VD,20200219135000,39905
VD,20200219135500,39829
VD,20200219140000,39818
VD,20200219140500,39928
VD,20200219141000,40002
VD,20200219141500,39993
VD,20200219142000,39898
VD,20200219142500,39947
VD,20200219143000,39964
VD,20200219143500,39978
VD,20200219144000,39973
VD,20200219144500,39887
VD,20200219145000,39773
VD,20200219145500,39712
VD,20200219150000,39550
VD,20200219150500,39557
VD,20200219151000,39603
VD,20200219151500,39674
VD,20200219152000,39725
VD,20200219152500,39747
VD,20200219153000,39759
VD,20200219153500,39832
VD,20200219154000,39866
VD,20200219154500,39850
VD,20200219155000,39763
VD,20200219155500,39760
VD,20200219160000,39796
VD,20200219160500,39830
VD,20200219161000,39666
VD,20200219161500,39748
VD,20200219162000,39931
VD,20200219162500,40075
VD,20200219163000,40267
VD,20200219163500,40434
VD,20200219164000,40434
VD,20200219164500,40696
VD,20200219165000,40949
VD,20200219165500,41058
VD,20200219170000,41186
VD,20200219170500,41342
VD,20200219171000,41524
VD,20200219171500,41653
VD,20200219172000,41895
VD,20200219172500,42143
VD,20200219173000,42359
VD,20200219173500,42542
VD,20200219174000,42597
VD,20200219174500,42685
VD,20200219175000,42900
VD,20200219175500,42727
VD,20200219180000,42641
VD,20200219180500,42568
VD,20200219181000,42518
VD,20200219181500,42427
VD,20200219182000,42342
VD,20200219182500,42264
VD,20200219183000,42196
VD,20200219183500,42176
VD,20200219184000,42130
VD,20200219184500,41829
VD,20200219185000,41755
VD,20200219185500,41691
VD,20200219190000,41524
VD,20200219190500,41470
VD,20200219191000,41374
VD,20200219191500,41100
VD,20200219192000,40869
VD,20200219192500,40551
VD,20200219193000,40388
VD,20200219193500,40181
VD,20200219194000,39866
VD,20200219194500,39582
VD,20200219195000,39471
VD,20200219195500,39200
VD,20200219200000,38854
VD,20200219200500,38591
VD,20200219201000,38336
VD,20200219201500,38180
VD,20200219202000,38038
VD,20200219202500,37919
VD,20200219203000,37664
VD,20200219203500,37277
VD,20200219204000,37091
VD,20200219204500,36788
VD,20200219205000,36449
VD,20200219205500,36194
VD,20200219210000,35956
VD,20200219210500,35734
VD,20200219211000,35436
VD,20200219211500,34955
VD,20200219212000,34607
VD,20200219212500,34380
VD,20200219213000,33960
VD,20200219213500,33700
VD,20200219214000,33392
VD,20200219214500,33190
VD,20200219215000,32828
VD,20200219215500,32228
VD,20200219220000,31895
VD,20200219220500,31320
VD,20200219221000,31029
VD,20200219221500,30659
VD,20200219222000,30271
VD,20200219222500,29906
VD,20200219223000,29673
VD,20200219223500,29474
VD,20200219224000,29183
VD,20200219224500,29113
VD,20200219225000,28837
VD,20200219225500,28448
VD,20200219230000,28079
VD,20200219230500,27497
VD,20200219231000,27471
VD,20200219231500,27248
VD,20200219232000,26928
VD,20200219232500,26628
VD,20200219233000,26529
VD,20200219233500,26448
VD,20200219234000,26350
VD,20200219234500,26190
VD,20200219235000,26083
VD,20200219235500,25945
FTR,1728
